word,TFIDF_prev2,TFIDF_prev1,TFIDF,TFIDF_next1,TFIDF_next2,TF_prev_2,TF_prev_1,TF,TF_next_1,TF_next_2,first_occurrence,last_occurrence,length,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,keyword
Sequence,0.0033429629965089,0.0,0.012510740368272,0.0033429629965089,0.00207831309199,0.001396640052062,0.0,0.0791584759867748,0.001396640052062,0.0377061274587562,0.4233749349973999,0.4233749349973999,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
icalpha,0.0032765248050708,0.0143081493166617,0.0,0.0037411780291342,0.0086041600886346,0.0038006483236454,0.03497915444389,0.0,0.0244479966124203,0.0305865405449837,-3.48711510966977e-05,-3.48711510966977e-05,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
significant,0.0,0.0018266751271545,0.0033564587737929,0.0041296931170371,0.0006027159496946,0.0,0.0033493247684775,0.0331275911115319,0.0181335603144487,0.0004457356470903,0.0969192339716902,0.8562309186788787,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Cells,0.0007819892946296,0.0029946941885322,0.0220232693170586,0.0002302314044306,0.001473458426594,0.0005783163767875,0.0241386398363502,0.1129872878591185,0.0001322893244152,0.0014148922376674,0.381978264520308,0.7775112156034835,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Membrane,0.0035435674010588,0.0058502871234884,0.0080172975331397,0.0086041600886346,0.0014438083439174,0.0077188996947029,0.01013328178074,0.0226374322115646,0.0305865405449837,0.0009861026217284,0.4140101126277641,0.4140101126277641,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
United,0.0064329985591855,0.0014412869691673,0.0,0.0010144476143496,0.0254520479697547,0.016076910765829,0.0012527078881597,0.0,0.0008911931913926,0.0576161246421403,0.0109302744579905,0.953856625227714,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Ceftazidime,0.00207831309199,0.0107395514501971,0.0025687411814031,0.0028208678251856,0.0200235133818114,0.0377061274587562,0.0187090008053206,0.0015537876467781,0.0019598441953534,0.0481506226717418,0.0051435037547577,0.0459829235675342,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
integrin,0.0024473981298054,0.0030250151869015,0.0016497060105567,0.0036634446093923,0.007070996233924,0.0151213205512118,0.0135460478258248,0.0009978789761211,0.0035178320931222,0.0226208066111436,0.0024700772520805,0.9961373959749346,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
virus,0.0,0.0073891482705963,0.0254520479697547,0.0,0.015425811701531,0.0,0.0206316957520092,0.0576161246421403,0.719439503833571,0.1016328559522017,0.0041306687610902,0.9547371789277714,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Blood,0.0098305597471836,0.0249737714540503,0.0084404772946856,0.0006984375201536,0.007070996233924,0.00872738762489,0.0435059427213923,0.0174962053424183,0.0004418639708702,0.0226208066111436,0.0035714285714285,0.0035714285714285,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Oligonucleotides,0.0024056538196116,0.0010943302668936,0.0023920830964012,0.000591786553763,0.002568800138727,0.0046136679717527,0.0009511472641576,0.0026307576244904,0.0004111534159543,0.004844486161949,0.4027605382056501,0.4027605382056501,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
restore,0.0049193147968357,0.0086747926642348,0.001656449348409,0.0086219610949446,0.0019671040364185,0.0041357713275643,0.0162681686835477,0.0016053240052552,0.0448644358508058,0.0027614912816206,0.0378714530423773,0.9620913085573845,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
Transformation,0.0039290785089372,0.000580036486995,0.0026410776921009,0.005952542890029,0.0006591699229123,0.0118033815051852,0.0003891595036706,0.0031543817016937,0.0115442528044029,0.0003439529154411,0.4260869565217391,0.4296477873822732,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
heat,0.0039977599604262,0.0001187883083436,0.0037016986611925,0.0077646836093981,0.0013331911603936,0.0115441989110548,5.676737970197373e-05,0.0061932883991036,0.0071774176626138,0.0007660421407799,0.3262489649461772,0.3360934768607967,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Viral,0.0005639107333036,0.015425811701531,0.0145086273517126,0.0034272580705461,0.015425811701531,0.0003327682068121,0.1016328559522017,0.0251303920821903,0.0029141089555396,0.1016328559522017,0.0022898706896551,0.0022898706896551,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
synergism,0.0019524402086422,0.0005415258898006,0.0008799481391013,0.0033612193407691,0.0024704282793752,0.0025857191729905,0.0003111569175031,0.0004409363702762,0.0289845270217048,0.0314083485301972,0.0704397252153293,0.9293510478780904,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Transfection,0.0043476375173055,0.0006591699229123,0.0043520724461019,0.0022357381909161,0.0088711816681172,0.0069816534469244,0.0003439529154411,0.0051979151274073,0.0016534292974286,0.0458350189037695,0.1552219699531423,0.980604801700401,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Binding,0.0012841650172982,0.0069855809370123,0.0122162185901583,0.0050166469084259,0.0038960745986094,0.0011161438917314,0.004324301942244,0.0358776353637848,0.0085899209970561,0.0258811494703371,0.2032337923564908,0.3224508742070246,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
Recognition,0.0029670316488323,0.0039872593415872,0.00322274691661,0.0090670886884261,0.0038857769809734,0.0045422149549523,0.0033137592886971,0.0044097842250345,0.0068983036924408,0.0199354326546565,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
populations,0.0220232693170586,0.0012936545156299,0.003042582460239,0.0006044837792873,0.002318482445399,0.1129872878591185,0.0011122218935044,0.0040294518459624,0.0002525443021224,0.003789485624615,0.7981483298982562,0.8000785160467171,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Electrophoresis,0.0015046316804534,0.0026509182365193,0.0031329192228512,9.538954800335742e-05,0.0042251247570728,0.0013357839477827,0.0059353531245628,0.0061440177119098,4.558541801469936e-05,0.0278372058549793,0.2316362851903786,0.3687843814043792,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
tests,0.0006447738431316,0.002304792239315,0.0059997513805674,0.0023034606784072,0.0049102255570358,0.0004626760304136,0.003052357484023,0.0108157002978973,0.0044176775018588,0.020350157400594,0.0856279019544325,0.7143397041356225,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Hypocotyl,0.0072587293943365,0.0001685352240474,0.00115762247231,0.0220232693170586,7.458337877971911e-05,0.014235209653499,9.407412391702788e-05,0.0007323656699758,0.1129872878591185,3.564242173054942e-05,0.1998430141287284,0.3409733124018838,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
sls,0.0030631188887818,0.0030835371520384,0.0,0.0,0.0031766278297875,0.0044098703745446,0.0134521663610402,0.0,0.2512854813072369,0.017010116591979,-2.3790831013727308e-05,-2.3790831013727308e-05,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Protein,0.0012879787665536,0.0122162185901583,0.015425811701531,0.0,0.0027330279552554,0.0757712737189852,0.0358776353637848,0.1016328559522017,0.0,0.008693004087626,0.9110474702768376,0.9110474702768376,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Bacterial,0.0049040324269748,0.0032435973778753,0.0066984777403691,0.0016085153972758,0.0010171979356514,0.0186294092765989,0.0234528857417919,0.0130635320523546,0.0012067992465239,0.0008551796805991,0.4671618223287911,0.4671618223287911,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Transcription,0.0006591699229123,0.0049193147968357,0.0083596646827363,0.0011772357398393,0.0026657326927751,0.0003439529154411,0.0041357713275643,0.0188202235154631,0.0014466059003501,0.0063751639417935,0.0003792188092529,0.7489824295285046,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
sera,0.0077514406205011,0.0055234302596338,0.0061362247755558,0.0257191602717,0.0079755372230149,0.0296268225489458,0.0165929885145961,0.0089448685250239,0.0690658802646598,0.0108427537506841,0.0226524998651636,0.9667763335310932,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
next,0.0003595177445261,0.0021688334244853,0.0016754567304836,0.0038575979102874,5.666329634285217e-05,0.000162128679878,0.0029676818160091,0.0027545737590733,0.005075073891938,2.3673079611390927e-05,0.2897173489278752,0.2897173489278752,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Lamivudine,0.0044053362528151,0.0053850183677187,0.0011656990455594,0.0027210950419704,0.0075784705956826,0.009972415694578,0.0455339347201034,0.0006506777267584,0.0030628295612886,0.0383379257712878,0.000715768377353,0.0521079378713048,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Myxococcus,0.0010539044284768,0.0119233660319532,0.0,0.0019477707991413,0.0013553572424742,0.0007794098905736,0.0487950433401636,0.0,0.0008137495728066,0.000566248029568,0.0023126734505087,0.1212611779216774,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
gag,0.002464833359442,0.0,0.0027614493379121,0.0089736886260405,0.00207831309199,0.0071577812176055,0.0,0.0027006645597451,0.0336761173506197,0.0377061274587562,0.0386198044471289,0.8836120653856318,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Ribonuclease,0.0065088247478291,9.522433962605564e-05,0.0001837954271714,0.0,9.522433962605564e-05,0.033629353621544,3.978330803894552e-05,9.93753532042688e-05,1.0431425032792152,3.978330803894552e-05,0.0454545454545454,0.0454545454545454,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Binding,0.0031706812202226,0.0006591699229123,0.0122162185901583,0.0086219610949446,0.0013756143946217,0.0268102319883151,0.0003439529154411,0.0358776353637848,0.0448644358508058,0.0012839938471072,0.6183561568346513,0.6183561568346513,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
albicans,0.0124620777781897,0.0023811931583361,0.0070778889320411,0.0013079167474257,0.000197016553082,0.0453744864883291,0.0031119130617935,0.004834107561154,0.0009530240316688,0.0001028026544708,0.0039596609540308,0.9818721771948276,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
sleep,0.0,0.0012140340098739,0.0041454056315581,0.003051182683942,0.0007953104000268,1.0431425032792152,0.0005072052919898,0.0023139103725864,0.0106548642282903,0.0003586544119528,0.0145211162863517,0.9998042976241732,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
elements,0.0059818632512933,0.0086041600886346,0.0039681304229234,0.0063558463493614,0.0073223579138296,0.0220440674053295,0.0305865405449837,0.0057127853765214,0.0113927611325565,0.0048220551168719,0.2032603158430973,0.3542682483079834,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
transfer,0.0005799763085944,0.0002942056793967,0.0051399779515682,0.0014815263588413,0.0101778041798298,0.0004412499809572,0.0001861281589257,0.0176337843591215,0.000874260482485,0.0093156824165979,0.0147143614935768,0.9889296339860236,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Candida,0.0023272070007912,0.0,0.0023811931583361,0.0070778889320411,0.0019247403589278,0.0013733033524597,1.0431425032792152,0.0031119130617935,0.004834107561154,0.0030908441901732,0.03327185540391,0.9861305791220952,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Microbiology,0.0014191503620819,0.0021797095902006,0.0006740145792304,0.0021977178717651,0.0007625232671832,0.0006399822491544,0.0031773959429823,0.0004760488883098,0.0616637458719369,0.0005880648859166,0.2651685956210231,0.2651685956210231,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
activation,0.0007234020206811,0.0024241294258628,0.0065530357196365,0.0021136342123241,0.0053850183677187,0.0004940743223729,0.0058937661712995,0.014040660053949,0.0036820889926273,0.0455339347201034,0.0321460573476702,0.8826444892473119,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
detection,0.0088711816681172,0.0018700290331524,0.0053525824209708,0.0014894759854145,0.0031849184314534,0.0458350189037695,0.0036673436766804,0.0154564748176912,0.0011015347155167,0.0028568861823584,0.2375141695005667,0.6568980462759219,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Peptides,0.0003259497738064,0.004937887358785,0.004754642880905,0.0021429121555446,0.001538473595113,0.0001361769512657,0.0053454617821277,0.0055969426872795,0.0020194495845761,0.001477323220183,0.0025945710236563,0.0025945710236563,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
DNA,0.000713011367586,0.003075014870849,0.0006591699229123,0.0039568746330957,0.0053278372737405,0.0005116418302458,0.0100093131566839,0.0003439529154411,0.007420477524062,0.0098797366035767,0.5298244191233121,0.9686144114188394,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Health,0.0037557272955548,0.0029946941885322,0.0082081978964317,0.0111311503813206,0.003485818678514,0.0020963971003542,0.0241386398363502,0.0140547606290819,0.0176643651036755,0.0322707520113758,0.1629960487888679,0.8794365229342037,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
segment,0.0019079980019223,0.0004951615587719,0.0037117393083627,0.0033990637095355,0.012510740368272,0.0021147965331582,0.0003767223335524,0.0048831816315838,0.0099826609559226,0.0791584759867748,0.2066827419910437,0.9393500976001836,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
groups,0.0024704282793752,0.0025725420810743,0.0055234302596338,0.0020031119322461,0.0038131412224274,0.0314083485301972,0.014393345128954,0.0165929885145961,0.0020294233597623,0.0056972135345265,0.6656391862354986,0.6656391862354986,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
probes,0.0032823287410673,0.0044237027884914,0.0061079622368221,0.0031828359955521,0.0023920830964012,0.0050249018073713,0.0225360339567437,0.0082499595448206,0.0134453852492676,0.0026307576244904,0.2859205197096683,0.861290451938886,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
RNA,0.0026682532555785,0.0008488776230788,0.0031193138890873,0.0054427536581752,0.0078778770046251,0.0153818967476796,0.0006719836760502,0.0301264830694323,0.0581290160493847,0.016972466786656,0.0036036036036036,0.999059929494712,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Mice,0.007883902018439,0.0004540579406224,0.014635349933601,0.0025720494422608,0.0254520479697547,0.016432966106756,0.0002455021265707,0.0208071997732365,0.0028508212472573,0.0576161246421403,0.0005029734607532,0.4864345098967425,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dna,0.0031706812202226,0.0024071294699049,0.0006591699229123,0.0039348016896007,0.0032891346375735,0.0268102319883151,0.010779149494348,0.0003439529154411,0.0044966013857699,0.0110870258646587,-0.0002775464890369,-0.0002775464890369,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
corresponding,0.0021238382924069,0.0036183412051732,0.0030138250769883,0.0058953102307743,0.0,0.0018657939543042,0.0097166438481337,0.0092622120407449,0.011690700030541,0.0,0.4670600803784911,0.9947601363382002,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Cells,0.0063558463493614,0.0005374824942751,0.0220232693170586,0.0039775569258778,0.0,0.0113927611325565,0.0002568558577953,0.1129872878591185,0.0033440156947024,1.2166352794640023,0.0028789217129584,0.2497791736186083,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Cells,0.0028338292358673,0.0083596646827363,0.0220232693170586,0.0144958128452987,0.0039722094145389,0.0014786837106164,0.0188202235154631,0.1129872878591185,0.0324558362001346,0.002565236032405,0.0951479428526817,0.0951479428526817,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Resistance,0.0033809978584317,0.0041747258312714,0.0192528784994961,0.0017133785486419,0.0192528784994961,0.0039508895420657,0.004842528494747,0.037757126211029,0.0012101399264481,0.037757126211029,0.1177592022290658,0.1177592022290658,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Protein,0.0101017433798888,0.0012786596287055,0.015425811701531,0.0038229657004667,0.0008130966631608,0.0359102318275228,0.0009861139469994,0.1016328559522017,0.0067750474226481,0.0006757540428973,0.9759025049115914,0.9801387524557956,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
point,0.0106580746765071,0.0,0.0035869340415495,0.0086747926642348,0.0032435973778753,0.0154401338814173,0.0,0.0176484559238295,0.0162681686835477,0.0234528857417919,0.0241965139368978,0.917481797455321,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
library,0.0008756358397953,0.0,0.0023425019625642,0.0009943224126552,0.0039872593415872,0.0006184517085294,0.0,0.0024141308437775,0.0005376147953037,0.0033137592886971,-7.918283316177053e-05,-7.918283316177053e-05,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
pra,0.014635349933601,0.0014754263454849,0.0081873752268373,0.0024811563571203,0.0017961656628689,0.0208071997732365,0.001268500564776,0.0152680402407894,0.0039843647875648,0.0027001019592818,-7.27749072119933e-05,-7.27749072119933e-05,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
approaches,0.0008823069109486,0.001840499851917,0.0020165168350458,0.0022587397023978,0.0043299962396377,0.0007751074581216,0.0017673447088188,0.0025826577663243,0.0016208236893842,0.0162494451914277,0.0085788884744498,0.2294808262730679,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
microtubule,0.0033312363728003,0.0019124855070033,0.0028249050118206,0.0022313130437712,0.0088711816681172,0.005971192219776,0.0566835010576485,0.0017487081374359,0.0012820965751797,0.0458350189037695,0.0086935522820574,0.9807292924414392,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
DNA,0.0005940006881715,0.005952542890029,0.0006591699229123,0.0029586858368069,0.0032916144741884,0.0004195359803376,0.0115442528044029,0.0003439529154411,0.0035846630784228,0.0185537875181238,0.0245029877109248,0.993085046412868,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
less,0.0032361033902987,0.0,0.0024865192415513,0.0012807705989273,7.317876147631872e-05,0.0474051325758322,1.182599303949296,0.0216555002837515,0.0016292300228673,3.057299447970452e-05,0.1423501577287066,0.9631703470031546,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Expression,0.0022357381909161,0.0025308519148479,0.0124620777781897,0.0088711816681172,0.0006591699229123,0.0016534292974286,0.0037351786070514,0.0453744864883291,0.0458350189037695,0.0003439529154411,0.4113198175825168,0.842394003702533,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
figure,0.0054243249195329,0.0011675803787843,0.0019480288690061,0.0055070363720067,0.0122162185901583,0.0114317343456917,0.000912434602113,0.002769528984639,0.0114154965209685,0.0358776353637848,0.2865290827432287,0.9955638828424214,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
sequence,0.0010207591197419,0.0063558463493614,0.012510740368272,0.0007043430076739,0.0025212827844672,0.000569774184968,0.0113927611325565,0.0791584759867748,0.0005853702967761,0.0120702664207521,0.0148511569316448,0.9661539481535504,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
solutions,0.0029184893542557,0.0020718247200309,0.0031364048964009,0.0040987207737875,0.0070184788443069,0.0087179013202021,0.0025101663334671,0.0036381143806179,0.0087819977645415,0.017734532412732,0.1256502447980416,0.1333001835985312,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
closteroviridae,0.0,0.0031678435916035,0.0,0.0031193138890873,0.0082226759864488,0.0,0.0076177261479473,0.0,0.0301264830694323,0.0170447265599143,-2.2428061991163345e-05,-2.2428061991163345e-05,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
stained,0.0070778889320411,0.0026164960155444,0.0033579236113935,0.0026572212558617,0.0,0.004834107561154,0.0015034199660444,0.0081640923852877,0.0226893017909572,0.0,0.0255683864307492,0.9767843852783712,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mouse,0.0,0.0017842711232561,0.0063558463493614,0.0022877887339936,0.0094726931828503,0.0,0.0394136892837314,0.0113927611325565,0.003130452043063,0.0206342254122975,0.1768634365489589,0.2707598666731076,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Drug,0.002691504166364,0.0026672317887623,0.0105446588148727,0.0192528784994961,0.0055711146976714,0.0074732565506399,0.0044625284786797,0.0209105947445427,0.037757126211029,0.0116765175362913,0.3612149699106221,0.3612149699106221,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cell,0.0174887522633826,0.0050809944407076,0.0174887522633826,0.0050809944407076,0.0124620777781897,0.176459820025445,0.0166350483561242,0.176459820025445,0.0166350483561242,0.0453744864883291,0.0547361520812848,0.8089151098000655,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
value,0.0091733513084378,0.0012519861477826,0.0061039453145797,0.0019227283189963,0.00091460045202,0.0342169293032859,0.001549268313381,0.0271548130706499,0.0033112702860815,0.1292495374445584,0.0466885059108389,0.9132032474006552,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Cells,0.0037729310770454,0.0132660889575999,0.0220232693170586,0.0056210541354655,0.0057488077144026,0.0298483177066768,0.0436858594721875,0.1129872878591185,0.0097362273435737,0.0070642258625007,0.1456755724333191,0.2750601083073051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
proteasomal,0.0032222712282561,0.0030078683315732,0.0010902129335101,0.0042141007226411,0.0017005631647464,0.0100741040837639,0.0126254149749719,0.0005209985091589,0.0085916977368299,0.0024789368844099,0.0146561443066516,0.9625454089941125,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
